X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,Y
"2,46Е-03","1,25Е-01","2,72Е-01","0,00Е+00","2,86Е-01","5,40Е-01","9,41Е-01","4,74Е-01","1,74Е-01","2,37Е-01","2,77Е-01","9,89Е-01","5,17Е-01","6,04Е-06","3,07Е-04","6,67Е-04","0,00Е+00","7,03Е-04","1,33Е-03","2,31Е-03","1,17Е-03","4,27Е-04","5,81Е-04","6,80Е-04","2,43Е-03","1,27Е-03","1,56Е-02","3,40Е-02","0,00Е+00","3,58Е-02","6,74Е-02","1,18Е-01","5,93Е-02","2,17Е-02","2,96Е-02","3,46Е-02","1,24Е-01","6,46Е-02","7,38Е-02","0,00Е+00","7,77Е-02","1,47Е-01","2,56Е-01","1,29Е-01","4,72Е-02","6,43Е-02","7,51Е-02","2,69Е-01","1,40Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","8,18Е-02","1,54Е-01","2,69Е-01","1,36Е-01","4,97Е-02","6,77Е-02","7,91Е-02","2,83Е-01","1,48Е-01","2,91Е-01","5,08Е-01","2,56Е-01","9,38Е-02","1,28Е-01","1,49Е-01","5,34Е-01","2,79Е-01","8,86Е-01","4,47Е-01","1,64Е-01","2,23Е-01","2,60Е-01","9,31Е-01","4,86Е-01","2,25Е-01","8,25Е-02","1,12Е-01","1,31Е-01","4,69Е-01","2,45Е-01","3,02Е-02","4,12Е-02","4,81Е-02","1,72Е-01","8,98Е-02","5,60Е-02","6,55Е-02","2,34Е-01","1,22Е-01","7,65Е-02","2,74Е-01","1,43Е-01","9,78Е-01","5,11Е-01","2,67Е-01","1,50Е+01"
"1,25Е-03","1,25Е-01","2,72Е-01","0,00Е+00","2,86Е-01","4,69Е-01","8,24Е-01","4,64Е-01","1,74Е-01","2,37Е-01","2,77Е-01","1,00Е+00","3,18Е-01","1,56Е-06","1,56Е-04","3,39Е-04","0,00Е+00","3,57Е-04","5,86Е-04","1,03Е-03","5,79Е-04","2,17Е-04","2,96Е-04","3,46Е-04","1,25Е-03","3,98Е-04","1,56Е-02","3,40Е-02","0,00Е+00","3,58Е-02","5,86Е-02","1,03Е-01","5,79Е-02","2,17Е-02","2,96Е-02","3,46Е-02","1,25Е-01","3,98Е-02","7,38Е-02","0,00Е+00","7,77Е-02","1,27Е-01","2,24Е-01","1,26Е-01","4,72Е-02","6,43Е-02","7,51Е-02","2,72Е-01","8,65Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","8,18Е-02","1,34Е-01","2,36Е-01","1,33Е-01","4,97Е-02","6,77Е-02","7,91Е-02","2,86Е-01","9,11Е-02","2,20Е-01","3,86Е-01","2,17Е-01","8,16Е-02","1,11Е-01","1,30Е-01","4,69Е-01","1,49Е-01","6,79Е-01","3,82Е-01","1,43Е-01","1,95Е-01","2,28Е-01","8,24Е-01","2,62Е-01","2,15Е-01","8,06Е-02","1,10Е-01","1,28Е-01","4,64Е-01","1,48Е-01","3,02Е-02","4,12Е-02","4,81Е-02","1,74Е-01","5,54Е-02","5,60Е-02","6,55Е-02","2,37Е-01","7,54Е-02","7,65Е-02","2,77Е-01","8,81Е-02","1,00Е+00","3,18Е-01","1,01Е-01","1,89Е+01"
"9,83Е-04","1,25Е-01","2,72Е-01","0,00Е+00","2,86Е-01","4,46Е-01","3,72Е-01","3,93Е-01","1,74Е-01","2,37Е-01","2,77Е-01","9,84Е-01","3,86Е-01","9,66Е-07","1,23Е-04","2,67Е-04","0,00Е+00","2,81Е-04","4,38Е-04","3,65Е-04","3,86Е-04","1,71Е-04","2,33Е-04","2,72Е-04","9,67Е-04","3,79Е-04","1,56Е-02","3,40Е-02","0,00Е+00","3,58Е-02","5,58Е-02","4,65Е-02","4,91Е-02","2,17Е-02","2,96Е-02","3,46Е-02","1,23Е-01","4,82Е-02","7,38Е-02","0,00Е+00","7,77Е-02","1,21Е-01","1,01Е-01","1,07Е-01","4,72Е-02","6,43Е-02","7,51Е-02","2,67Е-01","1,05Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","8,18Е-02","1,28Е-01","1,06Е-01","1,12Е-01","4,97Е-02","6,77Е-02","7,91Е-02","2,81Е-01","1,10Е-01","1,99Е-01","1,66Е-01","1,75Е-01","7,76Е-02","1,06Е-01","1,23Е-01","4,39Е-01","1,72Е-01","1,38Е-01","1,46Е-01","6,47Е-02","8,80Е-02","1,03Е-01","3,66Е-01","1,43Е-01","1,54Е-01","6,83Е-02","9,30Е-02","1,09Е-01","3,87Е-01","1,52Е-01","3,02Е-02","4,12Е-02","4,81Е-02","1,71Е-01","6,71Е-02","5,60Е-02","6,55Е-02","2,33Е-01","9,13Е-02","7,65Е-02","2,72Е-01","1,07Е-01","9,68Е-01","3,80Е-01","1,49Е-01","2,17Е+01"
"7,01Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,58Е-01","6,07Е-01","3,25Е-01","1,30Е-01","2,29Е-01","8,94Е-01","1,00Е+00","1,80Е-01","4,91Е-05","0,00Е+00","1,97Е-03","0,00Е+00","2,21Е-03","3,21Е-03","4,25Е-03","2,28Е-03","9,14Е-04","1,60Е-03","6,26Е-03","7,01Е-03","1,26Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,29Е-01","1,71Е-01","9,16Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,82Е-01","5,07Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,44Е-01","1,91Е-01","1,02Е-01","4,11Е-02","7,21Е-02","2,81Е-01","3,15Е-01","5,67Е-02","2,09Е-01","2,78Е-01","1,49Е-01","5,97Е-02","1,05Е-01","4,09Е-01","4,58Е-01","8,24Е-02","3,68Е-01","1,97Е-01","7,91Е-02","1,39Е-01","5,42Е-01","6,07Е-01","1,09Е-01","1,06Е-01","4,24Е-02","7,45Е-02","2,91Е-01","3,25Е-01","5,86Е-02","1,70Е-02","2,99Е-02","1,17Е-01","1,30Е-01","2,35Е-02","5,24Е-02","2,05Е-01","2,29Е-01","4,13Е-02","7,99Е-01","8,94Е-01","1,61Е-01","1,00Е+00","1,80Е-01","3,25Е-02","2,04Е+01"
"7,10Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,86Е-01","8,40Е-01","3,03Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,57Е-01","2,35Е-01","5,04Е-05","0,00Е+00","2,00Е-03","0,00Е+00","2,24Е-03","3,45Е-03","5,97Е-03","2,15Е-03","9,26Е-04","1,63Е-03","6,34Е-03","6,80Е-03","1,67Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,37Е-01","2,37Е-01","8,53Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,70Е-01","6,63Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,53Е-01","2,65Е-01","9,54Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,01Е-01","7,41Е-02","2,36Е-01","4,08Е-01","1,47Е-01","6,34Е-02","1,11Е-01","4,34Е-01","4,65Е-01","1,14Е-01","7,06Е-01","2,55Е-01","1,10Е-01","1,92Е-01","7,51Е-01","8,05Е-01","1,98Е-01","9,18Е-02","3,95Е-02","6,94Е-02","2,71Е-01","2,90Е-01","7,13Е-02","1,70Е-02","2,99Е-02","1,17Е-01","1,25Е-01","3,07Е-02","5,24Е-02","2,05Е-01","2,19Е-01","5,39Е-02","7,99Е-01","8,56Е-01","2,10Е-01","9,17Е-01","2,25Е-01","5,54Е-02","1,82Е+01"
"6,98Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,36Е-01","5,52Е-01","3,06Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,97Е-01","1,86Е-01","4,87Е-05","0,00Е+00","1,97Е-03","0,00Е+00","2,20Е-03","3,04Е-03","3,85Е-03","2,14Е-03","9,11Е-04","1,60Е-03","6,24Е-03","6,96Е-03","1,30Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,23Е-01","1,55Е-01","8,62Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,81Е-01","5,24Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,37Е-01","1,74Е-01","9,64Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,14Е-01","5,85Е-02","1,90Е-01","2,40Е-01","1,33Е-01","5,68Е-02","9,97Е-02","3,89Е-01","4,34Е-01","8,10Е-02","3,05Е-01","1,69Е-01","7,20Е-02","1,26Е-01","4,93Е-01","5,50Е-01","1,03Е-01","9,39Е-02","4,00Е-02","7,02Е-02","2,74Е-01","3,05Е-01","5,70Е-02","1,70Е-02","2,99Е-02","1,17Е-01","1,30Е-01","2,43Е-02","5,24Е-02","2,05Е-01","2,28Е-01","4,26Е-02","7,99Е-01","8,91Е-01","1,66Е-01","9,94Е-01","1,85Е-01","3,46Е-02","1,99Е+01"
"1,18Е-02","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,55Е-01","2,72Е-01","3,06Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,75Е-01","1,34Е-01","1,39Е-04","0,00Е+00","3,31Е-03","0,00Е+00","3,71Е-03","5,36Е-03","3,20Е-03","3,61Е-03","1,54Е-03","2,70Е-03","1,05Е-02","1,15Е-02","1,58Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,28Е-01","7,65Е-02","8,62Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,74Е-01","3,77Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,43Е-01","8,56Е-02","9,64Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,07Е-01","4,21Е-02","2,07Е-01","1,24Е-01","1,39Е-01","5,93Е-02","1,04Е-01","4,06Е-01","4,43Е-01","6,09Е-02","7,39Е-02","8,33Е-02","3,55Е-02","6,23Е-02","2,43Е-01","2,65Е-01","3,64Е-02","9,39Е-02","4,00Е-02","7,02Е-02","2,74Е-01","2,99Е-01","4,10Е-02","1,70Е-02","2,99Е-02","1,17Е-01","1,27Е-01","1,75Е-02","5,24Е-02","2,05Е-01","2,23Е-01","3,06Е-02","7,99Е-01","8,71Е-01","1,20Е-01","9,50Е-01","1,30Е-01","1,79Е-02","2,31Е+01"
"8,74Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,65Е-01","8,12Е-01","2,84Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,74Е-01","3,57Е-01","7,64Е-05","0,00Е+00","2,46Е-03","0,00Е+00","2,75Е-03","4,07Е-03","7,10Е-03","2,49Е-03","1,14Е-03","2,00Е-03","7,81Е-03","8,52Е-03","3,12Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,31Е-01","2,28Е-01","8,01Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,74Е-01","1,01Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,47Е-01","2,55Е-01","8,96Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,07Е-01","1,12Е-01","2,17Е-01","3,78Е-01","1,32Е-01","6,07Е-02","1,07Е-01","4,16Е-01","4,54Е-01","1,66Е-01","6,59Е-01","2,31Е-01","1,06Е-01","1,86Е-01","7,25Е-01","7,91Е-01","2,90Е-01","8,09Е-02","3,71Е-02","6,51Е-02","2,54Е-01","2,77Е-01","1,02Е-01","1,70Е-02","2,99Е-02","1,17Е-01","1,27Е-01","4,66Е-02","5,24Е-02","2,05Е-01","2,23Е-01","8,18Е-02","7,99Е-01","8,71Е-01","3,19Е-01","9,49Е-01","3,48Е-01","1,27Е-01","1,75Е+01"
"8,95Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","3,63Е-01","3,47Е-01","2,43Е-01","1,30Е-01","2,29Е-01","8,94Е-01","7,28Е-01","2,75Е-01","8,01Е-05","0,00Е+00","2,52Е-03","0,00Е+00","2,82Е-03","3,25Е-03","3,11Е-03","2,17Е-03","1,17Е-03","2,05Е-03","8,00Е-03","6,52Е-03","2,46Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,02Е-01","9,77Е-02","6,83Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,05Е-01","7,74Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,14Е-01","1,09Е-01","7,63Е-02","4,11Е-02","7,21Е-02","2,81Е-01","2,29Е-01","8,65Е-02","1,32Е-01","1,26Е-01","8,81Е-02","4,74Е-02","8,32Е-02","3,24Е-01","2,64Е-01","9,98Е-02","1,20Е-01","8,42Е-02","4,53Е-02","7,95Е-02","3,10Е-01","2,53Е-01","9,54Е-02","5,88Е-02","3,16Е-02","5,55Е-02","2,17Е-01","1,77Е-01","6,67Е-02","1,70Е-02","2,99Е-02","1,17Е-01","9,49Е-02","3,58Е-02","5,24Е-02","2,05Е-01","1,67Е-01","6,29Е-02","7,99Е-01","6,50Е-01","2,46Е-01","5,30Е-01","2,00Е-01","7,55Е-02","2,02Е+01"
"8,09Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,15Е-01","6,86Е-01","2,43Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,85Е-01","2,64Е-01","6,54Е-05","0,00Е+00","2,28Е-03","0,00Е+00","2,55Е-03","3,36Е-03","5,55Е-03","1,96Е-03","1,05Е-03","1,85Е-03","7,23Е-03","7,97Е-03","2,13Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,17Е-01","1,93Е-01","6,83Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,77Е-01","7,42Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,31Е-01","2,16Е-01","7,63Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,10Е-01","8,30Е-02","1,72Е-01","2,85Е-01","1,01Е-01","5,41Е-02","9,50Е-02","3,71Е-01","4,09Е-01","1,09Е-01","4,70Е-01","1,66Е-01","8,95Е-02","1,57Е-01","6,13Е-01","6,76Е-01","1,81Е-01","5,88Е-02","3,16Е-02","5,55Е-02","2,17Е-01","2,39Е-01","6,39Е-02","1,70Е-02","2,99Е-02","1,17Е-01","1,28Е-01","3,44Е-02","5,24Е-02","2,05Е-01","2,26Е-01","6,03Е-02","7,99Е-01","8,80Е-01","2,35Е-01","9,70Е-01","2,60Е-01","6,94Е-02","1,82Е+01"
"1,40Е-02","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","3,85Е-01","9,80Е-01","2,43Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,49Е-01","5,32Е-01","1,96Е-04","0,00Е+00","3,94Е-03","0,00Е+00","4,41Е-03","5,39Е-03","1,37Е-02","3,40Е-03","1,83Е-03","3,21Е-03","1,25Е-02","1,33Е-02","7,45Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,08Е-01","2,76Е-01","6,83Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,67Е-01","1,50Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,21Е-01","3,09Е-01","7,64Е-02","4,11Е-02","7,21Е-02","2,81Е-01","2,99Е-01","1,68Е-01","1,48Е-01","3,77Е-01","9,34Е-02","5,02Е-02","8,82Е-02","3,44Е-01","3,65Е-01","2,05Е-01","9,61Е-01","2,38Е-01","1,28Е-01","2,25Е-01","8,76Е-01","9,30Е-01","5,22Е-01","5,89Е-02","3,16Е-02","5,56Е-02","2,17Е-01","2,30Е-01","1,29Е-01","1,70Е-02","2,99Е-02","1,17Е-01","1,24Е-01","6,94Е-02","5,24Е-02","2,05Е-01","2,17Е-01","1,22Е-01","7,99Е-01","8,48Е-01","4,76Е-01","9,00Е-01","5,05Е-01","2,83Е-01","1,36Е+01"
"9,51Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,61Е-01","8,89Е-01","2,62Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,89Е-01","3,34Е-01","9,04Е-05","0,00Е+00","2,68Е-03","0,00Е+00","2,99Е-03","4,38Е-03","8,45Е-03","2,49Е-03","1,24Е-03","2,18Е-03","8,49Е-03","9,40Е-03","3,17Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,30Е-01","2,50Е-01","7,38Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,78Е-01","9,40Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,45Е-01","2,80Е-01","8,25Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,11Е-01","1,05Е-01","2,12Е-01","4,09Е-01","1,21Е-01","6,01Е-02","1,05Е-01","4,12Е-01","4,56Е-01","1,54Е-01","7,90Е-01","2,33Е-01","1,16Е-01","2,04Е-01","7,94Е-01","8,79Е-01","2,97Е-01","6,87Е-02","3,42Е-02","6,00Е-02","2,34Е-01","2,59Е-01","8,75Е-02","1,70Е-02","2,99Е-02","1,17Е-01","1,29Е-01","4,36Е-02","5,24Е-02","2,05Е-01","2,26Е-01","7,65Е-02","7,99Е-01","8,84Е-01","2,98Е-01","9,78Е-01","3,30Е-01","1,11Е-01","1,96Е+01"
"1,38Е-02","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,95Е-01","9,15Е-01","2,59Е-01","1,30Е-01","2,29Е-01","8,94Е-01","1,00Е+00","4,69Е-01","1,90Е-04","0,00Е+00","3,88Е-03","0,00Е+00","4,34Е-03","6,82Е-03","1,26Е-02","3,57Е-03","1,80Е-03","3,16Е-03","1,23Е-02","1,38Е-02","6,46Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,39Е-01","2,57Е-01","7,29Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,82Е-01","1,32Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,56Е-01","2,88Е-01","8,15Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,15Е-01","1,48Е-01","2,45Е-01","4,52Е-01","1,28Е-01","6,45Е-02","1,13Е-01","4,42Е-01","4,95Е-01","2,32Е-01","8,36Е-01","2,37Е-01","1,19Е-01","2,09Е-01","8,17Е-01","9,15Е-01","4,29Е-01","6,70Е-02","3,38Е-02","5,93Е-02","2,31Е-01","2,59Е-01","1,21Е-01","1,70Е-02","2,99Е-02","1,17Е-01","1,30Е-01","6,12Е-02","5,24Е-02","2,05Е-01","2,29Е-01","1,07Е-01","7,99Е-01","8,94Е-01","4,19Е-01","1,00Е+00","4,69Е-01","2,20Е-01","1,52Е+01"
"1,10Е-02","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,32Е-01","1,00Е+00","2,70Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,94Е-01","5,01Е-01","1,22Е-04","0,00Е+00","3,11Е-03","0,00Е+00","3,48Е-03","4,76Е-03","1,10Е-02","2,98Е-03","1,44Е-03","2,53Е-03","9,86Е-03","1,10Е-02","5,53Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,21Е-01","2,82Е-01","7,59Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,80Е-01","1,41Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,36Е-01","3,15Е-01","8,49Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,13Е-01","1,58Е-01","1,86Е-01","4,32Е-01","1,16Е-01","5,63Е-02","9,88Е-02","3,86Е-01","4,29Е-01","2,16Е-01","1,00Е+00","2,70Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,94Е-01","5,01Е-01","7,27Е-02","3,52Е-02","6,18Е-02","2,41Е-01","2,68Е-01","1,35Е-01","1,70Е-02","2,99Е-02","1,17Е-01","1,30Е-01","6,53Е-02","5,24Е-02","2,05Е-01","2,28Е-01","1,15Е-01","7,99Е-01","8,88Е-01","4,48Е-01","9,88Е-01","4,98Е-01","2,51Е-01","1,45Е+01"
"8,36Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","4,53Е-01","9,39Е-01","2,97Е-01","1,30Е-01","2,29Е-01","8,94Е-01","9,94Е-01","4,02Е-01","6,99Е-05","0,00Е+00","2,35Е-03","0,00Е+00","2,63Е-03","3,79Е-03","7,85Е-03","2,49Е-03","1,09Е-03","1,91Е-03","7,47Е-03","8,31Е-03","3,36Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,27Е-01","2,64Е-01","8,37Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,80Е-01","1,13Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,43Е-01","2,96Е-01","9,36Е-02","4,11Е-02","7,21Е-02","2,81Е-01","3,13Е-01","1,27Е-01","2,05Е-01","4,25Е-01","1,35Е-01","5,91Е-02","1,04Е-01","4,05Е-01","4,50Е-01","1,82Е-01","8,82Е-01","2,79Е-01","1,23Е-01","2,15Е-01","8,39Е-01","9,33Е-01","3,78Е-01","8,84Е-02","3,88Е-02","6,81Е-02","2,66Е-01","2,95Е-01","1,20Е-01","1,70Е-02","2,99Е-02","1,17Е-01","1,30Е-01","5,24Е-02","5,24Е-02","2,05Е-01","2,28Е-01","9,21Е-02","7,99Е-01","8,88Е-01","3,59Е-01","9,87Е-01","3,99Е-01","1,62Е-01","1,56Е+01"
"9,38Е-03","0,00Е+00","2,82Е-01","0,00Е+00","3,15Е-01","3,90Е-01","8,53Е-01","3,02Е-01","1,30Е-01","2,29Е-01","8,94Е-01","7,64Е-01","4,08Е-01","8,79Е-05","0,00Е+00","2,64Е-03","0,00Е+00","2,95Е-03","3,66Е-03","8,00Е-03","2,84Е-03","1,22Е-03","2,15Е-03","8,38Е-03","7,17Е-03","3,82Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,93Е-02","0,00Е+00","8,86Е-02","1,10Е-01","2,40Е-01","8,51Е-02","3,67Е-02","6,45Е-02","2,52Е-01","2,15Е-01","1,15Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","9,91Е-02","1,23Е-01","2,68Е-01","9,52Е-02","4,11Е-02","7,21Е-02","2,81Е-01","2,41Е-01","1,28Е-01","1,52Е-01","3,33Е-01","1,18Е-01","5,09Е-02","8,94Е-02","3,49Е-01","2,98Е-01","1,59Е-01","7,27Е-01","2,58Е-01","1,11Е-01","1,95Е-01","7,62Е-01","6,52Е-01","3,48Е-01","9,14Е-02","3,94Е-02","6,92Е-02","2,70Е-01","2,31Е-01","1,23Е-01","1,70Е-02","2,99Е-02","1,17Е-01","9,97Е-02","5,32Е-02","5,24Е-02","2,05Е-01","1,75Е-01","9,34Е-02","7,99Е-01","6,83Е-01","3,64Е-01","5,84Е-01","3,12Е-01","1,66Е-01","1,39Е+01"
